_id,Time_Stamp,Device_ID,Current,voltage,Power_Factor,Real_Power,room_temp,External_temp,Humidity,unit_consumption,_updated,_created,_etag
ObjectId(64c04e51e74c5fc6016e5876),2023-07-25T22:36:40.715922+00:00,C108AC01,0.8999999999999999,238,0.69,,24.9,21.8,44.03,0.07,2023-07-25T22:36:01.000Z,2023-07-25T22:36:01.000Z,c106fe0a61c21d56fd6a2e410e01543e8e56cb8b
ObjectId(64c05b83e74c5fc6016e589f),2023-07-25T22:31:17.902070+00:00,C108AC01,0.8999999999999999,236,0.69,,24.9,21.9,44.43,0.08,2023-07-25T23:32:18.000Z,2023-07-25T23:32:18.000Z,2fe22559ea7a3d7cdb8392b763c001d2dcd17fd2
ObjectId(64c06963e74c5fc6016e58df),2023-07-25T23:33:10.116004+00:00,C108AC01,0.8999999999999999,237,0.65,,24.9,21.9,44.43,0.08,2023-07-26T00:31:30.000Z,2023-07-26T00:31:30.000Z,5975669179da2c7978e885070fe9d8265eab5c71
ObjectId(64c07741e74c5fc6016e5920),2023-07-26T00:32:21.010663+00:00,C108AC01,0.8999999999999999,238,0.65,,24.9,20.5,44.43,0.07,2023-07-26T01:30:41.000Z,2023-07-26T01:30:41.000Z,cf6427617da2825d0d8adcd291056b1b3adf4c0c
ObjectId(64c07886e74c5fc6016e5924),2023-07-26T01:36:55.684535+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,20.8,44.03,0.08,2023-07-26T01:36:05.000Z,2023-07-26T01:36:05.000Z,b3cf99b44ec2f079b311ee5515d33a86bcd8b4ab
ObjectId(64c085c3e74c5fc6016e594d),2023-07-26T01:31:32.873635+00:00,C108AC01,0.8999999999999999,240,0.69,,24.9,20.5,44.43,0.08,2023-07-26T02:32:35.000Z,2023-07-26T02:32:35.000Z,41e5c16660796e531e65875f685c5ed9ff3cfb79
ObjectId(64c093a9e74c5fc6016e598d),2023-07-26T02:33:25.123517+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,20.5,44.43,0.08,2023-07-26T03:31:53.000Z,2023-07-26T03:31:53.000Z,fef209f1b1c5239f9547bddc62659a7376cfe1ce
ObjectId(64c75ab3e74c5fc6016e59f3),2023-07-31T06:55:23.702964+00:00,C108AC01,1.4000000000000001,240,0.01,,24.9,22.7,44.43,0.2,2023-07-31T06:54:42.000Z,2023-07-31T06:54:42.000Z,02b76b05b903d1e2e9b9f68ea638046adb7a77c0
ObjectId(64c7641be74c5fc6016e5a1d),2023-07-31T06:52:42.305799+00:00,C108AC01,1.3000000000000003,242,0.01,,24.9,22.7,44.03,0.27,2023-07-31T07:34:50.000Z,2023-07-31T07:34:50.000Z,f6b79dc3cfb2ffe590eb82d44a5d5c67ef7ab37b
ObjectId(64c7715ae74c5fc6016e5a5c),2023-07-31T07:33:03.357566+00:00,C108AC01,0.8,240,-0,,24.9,26,44.43,0.04,2023-07-31T08:31:22.000Z,2023-07-31T08:31:22.000Z,47d2d5b9f2f3141fbecb7f1ede5fa578e7db761c
ObjectId(64c77f42e74c5fc6016e5a90),2023-07-31T08:32:14.192660+00:00,C108AC01,0.7,239,-0,,24.9,24.9,44.43,0.03,2023-07-31T09:30:42.000Z,2023-07-31T09:30:42.000Z,899dc49eefc22784028d5d93a14aed4b621f631f
ObjectId(64c7807ce74c5fc6016e5a94),2023-07-31T09:36:47.929223+00:00,C108AC01,0.8,239,0,,24.9,24.9,44.03,0.04,2023-07-31T09:35:55.000Z,2023-07-31T09:35:55.000Z,8c21cc6813002be3aef17bfef22ded58242ae0bc
ObjectId(64c78db8e74c5fc6016e5abe),2023-07-31T09:31:25.117538+00:00,C108AC01,0.7,243,0.05,,24.9,24.9,44.43,0.04,2023-07-31T10:32:23.000Z,2023-07-31T10:32:23.000Z,ab86cf92283ae6fd1ad3d7c87b9766cdafc86d84
ObjectId(64c79b99e74c5fc6016e5afe),2023-07-31T10:33:18.045682+00:00,C108AC01,0.8,241,0.04,,24.9,24.9,44.43,0.04,2023-07-31T11:31:36.000Z,2023-07-31T11:31:36.000Z,a9c4ff1fc2ec5bf73f1d41d6a616cc4dbd8be416
ObjectId(64c7a981e74c5fc6016e5b3e),2023-07-31T11:32:28.898839+00:00,C108AC01,0.8,241,0.04,,24.9,24.9,44.43,0.04,2023-07-31T12:30:56.000Z,2023-07-31T12:30:56.000Z,9118a4f7e4cba45601147b086cc2ce629bd27afc
ObjectId(64c7b7fde74c5fc6016e5b80),2023-07-31T12:31:39.760090+00:00,C108AC01,0.8,241,0.09,,24.9,24.9,44.43,0.04,2023-07-31T13:32:45.000Z,2023-07-31T13:32:45.000Z,70f896201d104e5e428c54cb2db8683172224464
ObjectId(64c7c5d9e74c5fc6016e5bc0),2023-07-31T13:33:31.997921+00:00,C108AC01,0.8,240,-0,,24.9,24.9,44.43,0.04,2023-07-31T14:31:53.000Z,2023-07-31T14:31:53.000Z,59381707ae8322c2c10521fc9b23c7c9d4692055
ObjectId(64c7d3bde74c5fc6016e5c00),2023-07-31T14:32:42.875447+00:00,C108AC01,0.8,242,0,,24.9,24.9,44.43,0.04,2023-07-31T15:31:08.000Z,2023-07-31T15:31:08.000Z,899b86620eb67df5e6b5f9cf6b4bb3e53966d819
ObjectId(64c7e196e74c5fc6016e5c41),2023-07-31T15:31:53.693584+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,24.9,44.43,0.08,2023-07-31T16:30:14.000Z,2023-07-31T16:30:14.000Z,9c8dc9a322c1d24c75e4fffa30ddd240beb085a9
ObjectId(64c7e2e3e74c5fc6016e5c45),2023-07-31T16:36:27.331450+00:00,C108AC01,0.8999999999999999,237,0.67,,24.9,24.9,44.03,0.08,2023-07-31T16:35:47.000Z,2023-07-31T16:35:47.000Z,965ea866bfcffe9c7b71a2dcb998dd73298e46a3
ObjectId(64c7f01ae74c5fc6016e5c6e),2023-07-31T16:31:04.531030+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,24.9,44.43,0.08,2023-07-31T17:32:10.000Z,2023-07-31T17:32:10.000Z,0fa3f6588b8638c48a0718ae0e6c141ecd69ef8d
ObjectId(64c7fdfae74c5fc6016e5cae),2023-07-31T17:32:56.849394+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,24.6,44.43,0.08,2023-07-31T18:31:21.000Z,2023-07-31T18:31:21.000Z,66e81eb1e8ea8434b1e9dc8ace2f420b2c516244
ObjectId(64d3333be74c5fc6016e72c5),2023-07-31T18:31:07.686382+00:00,C108AC01,0.8999999999999999,238,0.7,,24.9,23.2,44.43,0.08,2023-08-09T06:33:30.000Z,2023-08-09T06:33:30.000Z,ffadfec386b9cea735ef4be9798f0f47480bd857
ObjectId(64d333d9e74c5fc6016e72c6),2023-08-09T06:36:03.135813+00:00,C108AC01,1.5,240,0.01,,24.9,23.2,44.43,0.21,2023-08-09T06:36:09.000Z,2023-08-09T06:36:09.000Z,0571393918b335a7ec054596e46ba5a6bb13007a
ObjectId(64d33485e74c5fc6016e72cb),2023-08-09T06:38:44.539131+00:00,C108AC01,1.1,239,0,,24.9,23.2,44.03,0.13,2023-08-09T06:39:00.000Z,2023-08-09T06:39:00.000Z,3382449ebfda09d3bbeb723703b50451824213ad
ObjectId(64d33527e74c5fc6016e72ce),2023-08-09T06:41:25.938711+00:00,C108AC01,0.8999999999999999,242,0.02,,24.9,23.2,44.13,0.08,2023-08-09T06:41:43.000Z,2023-08-09T06:41:43.000Z,b463fd5b96023873e9fb6996c68fe7d7aa0a6095
ObjectId(64d335c9e74c5fc6016e72d1),2023-08-09T06:44:07.349920+00:00,C108AC01,0.8999999999999999,243,0.02,,24.9,23,44.13,0.06,2023-08-09T06:44:24.000Z,2023-08-09T06:44:24.000Z,59e359c3eec0a0c6ef19168a89bd61532f418e9c
ObjectId(64d3366ae74c5fc6016e72d4),2023-08-09T06:46:48.742379+00:00,C108AC01,0.8,241,0.07,,24.9,22.9,44.23,0.04,2023-08-09T06:47:05.000Z,2023-08-09T06:47:05.000Z,e9245fc87f0aa423d2e7c64bb9aeed5744de28c4
ObjectId(64d3370ee74c5fc6016e72d6),2023-08-09T06:49:30.145414+00:00,C108AC01,0.8,243,0.06,,24.9,24.1,44.33,0.04,2023-08-09T06:49:50.000Z,2023-08-09T06:49:50.000Z,8f06b1a3da83fb3ccfb6d6c296320ea2162e92ec
ObjectId(64d337a4e74c5fc6016e72d9),2023-08-09T06:52:11.535159+00:00,C108AC01,0.8,239,0,,24.9,24.1,44.03,0.04,2023-08-09T06:52:19.000Z,2023-08-09T06:52:19.000Z,694a702b9ea54d566d023b3e8e80ff02447ab2c7
ObjectId(64d33844e74c5fc6016e72dc),2023-08-09T06:54:52.939203+00:00,C108AC01,0.8,242,0.08,,24.9,24.1,43.83,0.04,2023-08-09T06:54:59.000Z,2023-08-09T06:54:59.000Z,65aedff66eed4305ad4b94854acfd5cdfc3e61d3
ObjectId(64d338e4e74c5fc6016e72df),2023-08-09T06:57:34.350108+00:00,C108AC01,0.8,242,0.07,,24.9,24.1,43.73,0.04,2023-08-09T06:57:39.000Z,2023-08-09T06:57:39.000Z,187c7219e0de8fb60509226c25a01b3313bfb1e6
ObjectId(64d3398de74c5fc6016e72e2),2023-08-09T07:00:15.738821+00:00,C108AC01,0.8,243,0.01,,24.9,24.1,43.73,0.04,2023-08-09T07:00:28.000Z,2023-08-09T07:00:28.000Z,72d27ccaa057478d5a80a2b77757a98d2f8ea1d6
ObjectId(64d33a29e74c5fc6016e72e5),2023-08-09T07:02:57.117464+00:00,C108AC01,0.7,242,-0,,25,24.1,43.73,0.04,2023-08-09T07:03:04.000Z,2023-08-09T07:03:04.000Z,5d5516eb6cb515cfcd181aad0b5e5c040efb046e
ObjectId(64d33ad0e74c5fc6016e72e8),2023-08-09T07:05:38.524220+00:00,C108AC01,0.8,243,0.04,,24.9,24.1,44.53,0.04,2023-08-09T07:05:52.000Z,2023-08-09T07:05:52.000Z,f9563277cc2da48968c307d979508a30604bb1cf
ObjectId(64d33b71e74c5fc6016e72eb),2023-08-09T07:08:19.917498+00:00,C108AC01,0.8,242,-0,,24.9,24.1,44.43,0.04,2023-08-09T07:08:32.000Z,2023-08-09T07:08:32.000Z,d649b24c216cd257af9b23c899f9f08a86895192
ObjectId(64d33c13e74c5fc6016e72ee),2023-08-09T07:11:01.348551+00:00,C108AC01,0.8,243,0,,24.8,24.1,44.53,0.04,2023-08-09T07:11:15.000Z,2023-08-09T07:11:15.000Z,8ec70a9d9dfea519298f93444512790834617bb0
ObjectId(64d33cb7e74c5fc6016e72f1),2023-08-09T07:13:42.759112+00:00,C108AC01,0.8,241,0.01,,24.8,24.1,44.53,0.04,2023-08-09T07:13:58.000Z,2023-08-09T07:13:58.000Z,5ca401b9c0de0f548ff25013674eb0855f847ade
ObjectId(64d33d5ce74c5fc6016e72f4),2023-08-09T07:16:24.130765+00:00,C108AC01,0.8,242,0.04,,24.9,24.1,44.53,0.04,2023-08-09T07:16:43.000Z,2023-08-09T07:16:43.000Z,5a2b85b2fec2f54f2b12e608c2d857a34ef4ba54
ObjectId(64d33dfde74c5fc6016e72f7),2023-08-09T07:19:05.539108+00:00,C108AC01,0.8,241,0.06,,24.9,24.1,44.63,0.04,2023-08-09T07:19:24.000Z,2023-08-09T07:19:24.000Z,13c6135bc127a2b4b20becfe0f817fee66f349a1
ObjectId(64d33e9ae74c5fc6016e72fa),2023-08-09T07:21:46.940404+00:00,C108AC01,0.8,242,0.04,,24.9,24.1,44.53,0.04,2023-08-09T07:22:01.000Z,2023-08-09T07:22:01.000Z,b7b15fa4b96b2be25d16f775db77a82d8e4c9931
ObjectId(64d33f3ce74c5fc6016e72fd),2023-08-09T07:24:28.355376+00:00,C108AC01,0.7,239,0.04,,24.9,24.1,44.43,0.04,2023-08-09T07:24:43.000Z,2023-08-09T07:24:43.000Z,ea39d94d5181480ad24fe35dd27c709a4760918e
ObjectId(64d33fd4e74c5fc6016e7300),2023-08-09T07:27:09.783368+00:00,C108AC01,0.8,242,-0,,24.8,24.1,44.43,0.04,2023-08-09T07:27:15.000Z,2023-08-09T07:27:15.000Z,8f9e8173b3ae7b9efb53c6ac1a91812e8863d45b
ObjectId(64d3407de74c5fc6016e7303),2023-08-09T07:29:51.182082+00:00,C108AC01,0.7,240,0.02,,24.9,24.1,44.53,0.03,2023-08-09T07:30:04.000Z,2023-08-09T07:30:04.000Z,966ec7be284eaeadd24e3e21e46408235c89102e
ObjectId(64d34efbe74c5fc6016e7344),2023-08-09T07:32:32.559456+00:00,C108AC01,0.7,239,0.02,,24.9,23.2,44.43,0.03,2023-08-09T08:31:54.000Z,2023-08-09T08:31:54.000Z,d42f7c4e91c162e5d4f635d4811169416637a60e
ObjectId(64d35cd6e74c5fc6016e7384),2023-08-09T08:31:43.338438+00:00,C108AC01,0.8,242,-0,,24.9,23.2,44.43,0.04,2023-08-09T09:31:01.000Z,2023-08-09T09:31:01.000Z,fac4b9b8c12dd302d9dff28256312e33e6759517
ObjectId(64d36abbe74c5fc6016e73c5),2023-08-09T09:30:54.185092+00:00,C108AC01,0.7,242,0.02,,24.9,23.2,44.43,0.04,2023-08-09T10:30:18.000Z,2023-08-09T10:30:18.000Z,2489d4a7510342cdd23cae1fd3ea87c86516d940
ObjectId(64d36c02e74c5fc6016e73c9),2023-08-09T10:35:27.797777+00:00,C108AC01,0.8,239,-0,,24.9,23.2,44.03,0.04,2023-08-09T10:35:45.000Z,2023-08-09T10:35:45.000Z,d47d77e88f934a2026db6e34261412be59791c06
ObjectId(64d37936e74c5fc6016e73f2),2023-08-09T10:30:05.009156+00:00,C108AC01,0.8,241,0.03,,24.9,26.8,44.43,0.04,2023-08-09T11:32:05.000Z,2023-08-09T11:32:05.000Z,92b8ce75060762079df25134198d5d45fcdc074e
ObjectId(64d38713e74c5fc6016e7432),2023-08-09T11:31:57.274499+00:00,C108AC01,0.7,243,0.01,,24.9,26.8,44.43,0.04,2023-08-09T12:31:14.000Z,2023-08-09T12:31:14.000Z,87299ed4c7397b9c06c8f1617be19ab45952a1dc
ObjectId(64d394f5e74c5fc6016e7473),2023-08-09T12:31:08.093051+00:00,C108AC01,0.8,242,0.1,,24.9,26.8,44.43,0.04,2023-08-09T13:30:28.000Z,2023-08-09T13:30:28.000Z,6e4ff13dcb402e7565dd61369c2f1e5ba2c52eee
ObjectId(64d3963ee74c5fc6016e7477),2023-08-09T13:35:41.720534+00:00,C108AC01,0.8,239,0.04,,24.9,23.2,44.03,0.04,2023-08-09T13:35:58.000Z,2023-08-09T13:35:58.000Z,681c9eb5c2922d23864c4564da20890f26ceb345
ObjectId(64d3a371e74c5fc6016e74a1),2023-08-09T13:30:18.921974+00:00,C108AC01,0.8,242,0.02,,24.9,25.1,44.43,0.04,2023-08-09T14:32:16.000Z,2023-08-09T14:32:16.000Z,96dbf1ff491d30c726c93e4b122e396545f055b8
ObjectId(64d3b150e74c5fc6016e74e1),2023-08-09T14:32:11.201487+00:00,C108AC01,0.8,239,-0,,24.9,25.1,44.43,0.04,2023-08-09T15:31:28.000Z,2023-08-09T15:31:28.000Z,11f1a3890585ef6c140c6044f4316edd68f5c86d
ObjectId(64d3bf3be74c5fc6016e7521),2023-08-09T15:31:22.130637+00:00,C108AC01,0.8,242,0.36,,24.9,24.4,44.43,0.05,2023-08-09T16:30:50.000Z,2023-08-09T16:30:50.000Z,c59cef7cb442d7f9fe8f7d82797a103446b3868e
ObjectId(64d3cdb1e74c5fc6016e7563),2023-08-09T16:30:32.889147+00:00,C108AC01,0.8999999999999999,239,0.55,,24.9,24.1,44.43,0.06,2023-08-09T17:32:32.000Z,2023-08-09T17:32:32.000Z,eb22ba21e48ab753936d6f789bb2ac8a8a9ca825
ObjectId(64d3db8de74c5fc6016e75a3),2023-08-09T17:32:25.154816+00:00,C108AC01,0.8999999999999999,240,0.57,,24.9,24.1,44.43,0.07,2023-08-09T18:31:41.000Z,2023-08-09T18:31:41.000Z,c7c05246fa552f77a019b156e9976214412e3fe8
ObjectId(64d3e976e74c5fc6016e75e3),2023-08-09T18:31:36.032738+00:00,C108AC01,0.8999999999999999,239,0.57,,24.9,24.3,44.43,0.06,2023-08-09T19:31:02.000Z,2023-08-09T19:31:02.000Z,ce185e4d78d7ed1d206ad49f5bd55bf88815ddaa
ObjectId(64d3f7fce74c5fc6016e7625),2023-08-09T19:30:46.881595+00:00,C108AC01,0.8999999999999999,240,0.62,,24.9,24.3,44.43,0.07,2023-08-09T20:33:00.000Z,2023-08-09T20:33:00.000Z,687837574c3dbf0ff97cfde6d4eb93499391a6e6
ObjectId(64d405cce74c5fc6016e7665),2023-08-09T20:32:39.175071+00:00,C108AC01,0.8999999999999999,239,0.55,,24.9,24.3,44.43,0.07,2023-08-09T21:31:55.000Z,2023-08-09T21:31:55.000Z,cf8dc989af55906d91bd8cdde64f1792110abb44
ObjectId(64d413b4e74c5fc6016e76a5),2023-08-09T21:31:49.996814+00:00,C108AC01,0.8999999999999999,241,0.58,,24.9,24.3,44.43,0.07,2023-08-09T22:31:15.000Z,2023-08-09T22:31:15.000Z,3e7f59aa5bbfaca5f2bcc05db926669138120b7c
ObjectId(64d42194e74c5fc6016e76e5),2023-08-09T22:31:00.822150+00:00,C108AC01,0.8999999999999999,241,0.56,,24.9,24.3,44.43,0.07,2023-08-09T23:30:27.000Z,2023-08-09T23:30:27.000Z,4340dd6a7e21c476bea313097b481a6213525466
ObjectId(64d422cfe74c5fc6016e76e9),2023-08-09T23:35:34.496282+00:00,C108AC01,0.8999999999999999,239,0.58,,24.9,24.3,44.03,0.07,2023-08-09T23:35:42.000Z,2023-08-09T23:35:42.000Z,a08013b65174281fa3cf557beddc1e7eade8f5d8
ObjectId(64d43017e74c5fc6016e7713),2023-08-09T23:30:11.711218+00:00,C108AC01,0.8999999999999999,238,0.55,,24.9,24.3,44.43,0.06,2023-08-10T00:32:23.000Z,2023-08-10T00:32:23.000Z,3f70cbe424378249652955ea21de840374d73d77
ObjectId(64d43df5e74c5fc6016e7753),2023-08-10T00:32:03.995361+00:00,C108AC01,0.8999999999999999,238,0.6,,24.9,23.9,44.43,0.07,2023-08-10T01:31:32.000Z,2023-08-10T01:31:32.000Z,5c68cd3760d81be1c35f87898497fac3f8569fcd
ObjectId(64d44bd5e74c5fc6016e7793),2023-08-10T01:31:14.833339+00:00,C108AC01,0.8999999999999999,238,0.6,,24.9,23.9,44.43,0.07,2023-08-10T02:30:45.000Z,2023-08-10T02:30:45.000Z,e2ef7e7e5c8a375b02a2fb6ff2f5b964b1f9ce74
ObjectId(64d44d10e74c5fc6016e7797),2023-08-10T02:35:48.505294+00:00,C108AC01,0.8999999999999999,238,0.55,,24.9,24.3,44.03,0.07,2023-08-10T02:36:00.000Z,2023-08-10T02:36:00.000Z,fccc91baaa67cf3d75ccf6be52a887750c339353
ObjectId(64d45a53e74c5fc6016e77c1),2023-08-10T02:30:25.695856+00:00,C108AC01,0.8999999999999999,237,0.58,,24.9,23.9,44.43,0.07,2023-08-10T03:32:34.000Z,2023-08-10T03:32:34.000Z,1f75fe8f1049b73b294669eab1665a6811495db2
ObjectId(64d4693ae74c5fc6016e7804),2023-08-10T04:34:10.520124+00:00,C108AC01,0.8,243,0.05,,24.9,23.9,44.43,0.04,2023-08-10T04:36:09.000Z,2023-08-10T04:36:09.000Z,6286e1081040c8928ebce96bb35a64fa55dfb038
ObjectId(64d476afe74c5fc6016e7841),2023-08-10T04:31:29.129210+00:00,C108AC01,0.8,242,-0,,24.9,24.3,44.03,0.04,2023-08-10T05:33:34.000Z,2023-08-10T05:33:34.000Z,2ea301d11f49ceb93f33835a0ffaa4b5322ea7e8
ObjectId(64d4848de74c5fc6016e7883),2023-08-10T05:30:39.892207+00:00,C108AC01,0.7,241,-0,,24.9,22.8,44.43,0.04,2023-08-10T06:32:44.000Z,2023-08-10T06:32:44.000Z,5216da34eb179974fdec24e4b7afd12219e2bf12
ObjectId(64d49267e74c5fc6016e78c3),2023-08-10T06:32:32.210171+00:00,C108AC01,0.8,242,0.01,,24.9,22.8,44.43,0.04,2023-08-10T07:31:50.000Z,2023-08-10T07:31:50.000Z,fe7237aa1fbb07cc59c1e925ec4d0d9d4fb9b68e
ObjectId(64d4a046e74c5fc6016e7903),2023-08-10T07:31:43.048696+00:00,C108AC01,0.8,239,0.01,,24.9,22.8,44.43,0.04,2023-08-10T08:31:02.000Z,2023-08-10T08:31:02.000Z,34441cc51b900698dfac0f7e0ffbeff16f8194b2
ObjectId(64d4ae31e74c5fc6016e7944),2023-08-10T08:30:53.955880+00:00,C108AC01,0.8,241,0.12,,24.9,27.4,44.43,0.04,2023-08-10T09:30:25.000Z,2023-08-10T09:30:25.000Z,21a2bbb5e48c7218fd0601d87033c35e1c465c93
ObjectId(64d4af75e74c5fc6016e7948),2023-08-10T09:35:27.554031+00:00,C108AC01,0.8,240,0.04,,24.9,27.4,44.03,0.04,2023-08-10T09:35:48.000Z,2023-08-10T09:35:48.000Z,bf3cfdbd38a28edfcc56007b8cc9dd091d6a4520
ObjectId(64d4bcb0e74c5fc6016e7971),2023-08-10T09:30:04.744685+00:00,C108AC01,0.8,240,-0,,24.9,27.3,44.43,0.04,2023-08-10T10:32:16.000Z,2023-08-10T10:32:16.000Z,966e287a51b54ed60488c2f4f9fde4ae52ec2e7a
ObjectId(64d4ca8de74c5fc6016e79b1),2023-08-10T10:31:56.999957+00:00,C108AC01,0.8,241,0.05,,24.9,26.7,44.43,0.04,2023-08-10T11:31:25.000Z,2023-08-10T11:31:25.000Z,0ce6ae6f60e977582dd120721f88ddb26481c404
ObjectId(64d4d86ee74c5fc6016e79f1),2023-08-10T11:31:07.828662+00:00,C108AC01,0.8,242,0.04,,24.9,26.7,44.43,0.04,2023-08-10T12:30:37.000Z,2023-08-10T12:30:37.000Z,6b6781aa98e653455ca1d8863face1ef7b3f54dd
ObjectId(64d4d9afe74c5fc6016e79f5),2023-08-10T12:35:41.481894+00:00,C108AC01,0.8,242,0.02,,24.9,26.8,44.03,0.04,2023-08-10T12:35:58.000Z,2023-08-10T12:35:58.000Z,435afa1b5b244ba1ad5fb4f0b6107cceae16724a
ObjectId(64d4e6e6e74c5fc6016e7a1f),2023-08-10T12:30:18.693614+00:00,C108AC01,0.8,241,-0,,24.9,26.9,44.43,0.04,2023-08-10T13:32:21.000Z,2023-08-10T13:32:21.000Z,2e8477945f3b7ab347086e6dff1a7c703aca8aab
ObjectId(64d4f4cee74c5fc6016e7a5f),2023-08-10T13:32:11.004672+00:00,C108AC01,0.8,242,-0,,24.9,25.9,44.43,0.04,2023-08-10T14:31:41.000Z,2023-08-10T14:31:41.000Z,945a9a3a9faf2429d0a25996abeeb1dd2862be5e
ObjectId(64d502a4e74c5fc6016e7a9f),2023-08-10T14:31:21.890134+00:00,C108AC01,0.8,240,-0,,24.9,24.7,44.43,0.04,2023-08-10T15:30:43.000Z,2023-08-10T15:30:43.000Z,d56d7e64599af3334c7e986919ac56bc027b4724
ObjectId(64d5112de74c5fc6016e7ae1),2023-08-10T15:30:32.659894+00:00,C108AC01,0.8,241,0.39,,24.9,24.6,44.43,0.05,2023-08-10T16:32:44.000Z,2023-08-10T16:32:44.000Z,f74dd925667f7d769618abc3bbe0afb4d66bb12f
ObjectId(64d51f07e74c5fc6016e7b21),2023-08-10T16:32:24.846507+00:00,C108AC01,0.8,242,0.43,,24.9,24.6,44.43,0.06,2023-08-10T17:31:50.000Z,2023-08-10T17:31:50.000Z,b90f00cc21b8d0983c77aa429b45b73e51c16ee4
ObjectId(64d52cebe74c5fc6016e7b61),2023-08-10T17:31:35.667782+00:00,C108AC01,0.8,241,0.46,,24.9,24.6,44.43,0.06,2023-08-10T18:31:07.000Z,2023-08-10T18:31:07.000Z,b5b0d7e66b75eba4be5011991a571de1fda66598
ObjectId(64d53b67e74c5fc6016e7ba3),2023-08-10T18:30:46.590356+00:00,C108AC01,0.8,240,0.38,,24.9,24.6,44.43,0.05,2023-08-10T19:32:54.000Z,2023-08-10T19:32:54.000Z,88ea58631a6e6dddf1c4e54ee63a9a298ececf73
ObjectId(64d54941e74c5fc6016e7be4),2023-08-10T19:32:38.821996+00:00,C108AC01,0.8,241,0.43,,24.9,24.6,44.43,0.06,2023-08-10T20:32:00.000Z,2023-08-10T20:32:00.000Z,baedbaa4323e3dcbf4b3cc649b767d3723b9c509
ObjectId(64d5571be74c5fc6016e7c24),2023-08-10T20:31:49.645483+00:00,C108AC01,0.8,241,0.37,,24.9,23.9,44.43,0.05,2023-08-10T21:31:07.000Z,2023-08-10T21:31:07.000Z,39bfc567dbf982477f317508f41c97f6d2c8ee84
ObjectId(64d564fde74c5fc6016e7c64),2023-08-10T21:31:00.516807+00:00,C108AC01,0.8,240,0.47,,24.9,23.9,44.43,0.06,2023-08-10T22:30:20.000Z,2023-08-10T22:30:20.000Z,e6388b33d9984506e8ef7282c74ec001b8d0643d
ObjectId(64d56641e74c5fc6016e7c68),2023-08-10T22:35:34.173485+00:00,C108AC01,0.8,240,0.43,,24.9,23.9,44.03,0.05,2023-08-10T22:35:44.000Z,2023-08-10T22:35:44.000Z,bab35fe8495cdf01db7bd00c2d1f06045fd0fbe5
ObjectId(64d57380e74c5fc6016e7c92),2023-08-10T22:30:11.367553+00:00,C108AC01,0.8,242,0.43,,24.9,23.9,44.43,0.06,2023-08-10T23:32:15.000Z,2023-08-10T23:32:15.000Z,9c08e852724058d3a1acf667fb15fdefe26cf65c
ObjectId(64d5815de74c5fc6016e7cd2),2023-08-10T23:32:03.585016+00:00,C108AC01,0.8,239,0.43,,24.9,23.9,44.43,0.05,2023-08-11T00:31:24.000Z,2023-08-11T00:31:24.000Z,da41db1b8ce4fbd2c91aba2a00cc52c834914caf
ObjectId(64d58f44e74c5fc6016e7d12),2023-08-11T00:31:14.387942+00:00,C108AC01,0.8,239,0.42,,24.9,23.8,44.43,0.06,2023-08-11T01:30:44.000Z,2023-08-11T01:30:44.000Z,bdd641f43073ed0a94d80a9205018c44c1fb2147
ObjectId(64d59083e74c5fc6016e7d16),2023-08-11T01:35:48.022554+00:00,C108AC01,0.8,242,0.48,,24.9,23.9,44.03,0.06,2023-08-11T01:36:02.000Z,2023-08-11T01:36:02.000Z,d71e5fab0ebbf933354ac4cad722712975fd1226
ObjectId(64d59dbbe74c5fc6016e7d40),2023-08-11T01:30:25.212156+00:00,C108AC01,0.8,238,0.46,,24.9,23.8,44.43,0.06,2023-08-11T02:32:26.000Z,2023-08-11T02:32:26.000Z,171e7e25648aec9db57c0225e12a2ff03b9ceeb2
ObjectId(64d5aba2e74c5fc6016e7d80),2023-08-11T02:32:17.481866+00:00,C108AC01,0.8,239,0.42,,24.9,23.8,44.43,0.05,2023-08-11T03:31:46.000Z,2023-08-11T03:31:46.000Z,2c60caac10e8cff96235f026fddcc8d2e6ba1bd2
ObjectId(64d5b975e74c5fc6016e7dc0),2023-08-11T03:31:28.360899+00:00,C108AC01,0.8,239,0.44,,24.9,24.8,44.43,0.06,2023-08-11T04:30:44.000Z,2023-08-11T04:30:44.000Z,3c474f81833cfbeabf2f81663ce8313d5f546cbe
ObjectId(64d5c801e74c5fc6016e7e02),2023-08-11T04:30:39.179170+00:00,C108AC01,0.8,239,0.05,,24.9,25.7,44.43,0.04,2023-08-11T05:32:48.000Z,2023-08-11T05:32:48.000Z,7703ee03ad1bc3a030380794c81532d83b6baa1e
ObjectId(64d5d5dce74c5fc6016e7e34),2023-08-11T05:32:31.381572+00:00,C108AC01,0.8,242,0.06,,24.9,25.7,44.43,0.04,2023-08-11T06:31:55.000Z,2023-08-11T06:31:55.000Z,a7f9ed120c9a2b83fb4399fc40f2e940379f4eaf
